timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:38:16.703979,0.328,0.293,0.311,0.408,-13.3,9.2,68.4,0
2026-03-07T08:38:16.795122,0.342,0.298,0.320,0.155,-18.0,6.7,68.3,0
2026-03-07T08:38:16.891460,0.329,0.294,0.311,0.004,-19.9,5.7,68.3,0
2026-03-07T08:38:17.001240,0.336,0.308,0.322,0.004,-22.2,4.3,68.2,0
2026-03-07T08:38:17.101369,0.328,0.296,0.312,0.002,-22.0,3.3,68.2,0
2026-03-07T08:38:17.198867,0.335,0.309,0.322,0.003,-21.4,2.6,68.3,0
2026-03-07T08:38:17.318998,0.324,0.281,0.303,0.233,-15.7,4.6,68.2,0
2026-03-07T08:38:17.399891,0.166,0.115,0.140,0.283,-12.1,4.8,68.3,0
2026-03-07T08:38:17.503190,0.294,0.242,0.268,0.042,-18.0,1.9,68.3,0
2026-03-07T08:38:17.618695,0.310,0.270,0.290,0.001,-21.2,1.5,68.2,0
2026-03-07T08:38:17.706308,0.314,0.274,0.294,0.005,-21.9,1.2,68.2,0
2026-03-07T08:38:17.810305,0.324,0.287,0.305,0.005,-22.3,1.3,68.2,0
2026-03-07T08:38:17.898940,0.314,0.280,0.297,0.001,-20.4,2.5,68.3,0
2026-03-07T08:38:18.009492,0.325,0.288,0.307,0.173,-18.2,4.3,68.3,0
2026-03-07T08:38:18.105964,0.324,0.284,0.304,0.344,-13.9,5.7,68.3,0
2026-03-07T08:38:18.205947,0.347,0.299,0.323,0.330,-14.4,5.7,68.2,0
2026-03-07T08:38:18.323133,0.348,0.309,0.329,0.160,-22.1,2.9,68.2,0
2026-03-07T08:38:18.414024,0.345,0.308,0.327,0.081,-24.1,1.6,68.1,0
2026-03-07T08:38:18.512292,0.338,0.304,0.321,0.067,-24.3,1.7,68.2,0
2026-03-07T08:38:18.628444,0.327,0.297,0.312,0.077,-24.4,0.5,68.3,0
2026-03-07T08:38:18.724996,0.312,0.278,0.295,0.247,-18.6,2.7,68.3,0
2026-03-07T08:38:18.816915,0.313,0.272,0.292,0.522,-12.3,2.8,68.3,0
2026-03-07T08:38:18.907684,0.309,0.278,0.293,0.419,-15.4,1.9,68.2,0
2026-03-07T08:38:19.015902,0.327,0.306,0.316,0.135,-20.3,-1.3,68.2,0
2026-03-07T08:38:19.127449,0.317,0.281,0.299,0.095,-23.3,3.1,68.1,0
2026-03-07T08:38:19.206803,0.319,0.286,0.303,0.092,-21.5,3.6,68.2,0
2026-03-07T08:38:19.330006,0.339,0.293,0.316,0.173,-19.0,4.3,68.1,0
2026-03-07T08:38:19.410523,0.313,0.279,0.296,0.223,-16.2,5.0,68.1,0
2026-03-07T08:38:19.526096,0.326,0.294,0.310,0.009,-18.6,4.1,68.0,0
2026-03-07T08:38:19.636695,0.313,0.280,0.296,0.005,-17.7,4.2,68.0,0
2026-03-07T08:38:19.710232,0.310,0.278,0.294,0.040,-19.6,4.7,67.9,0
2026-03-07T08:38:19.788705,0.310,0.267,0.288,0.144,-19.4,4.4,67.9,0
2026-03-07T08:38:19.929337,0.338,0.299,0.318,0.004,-23.3,6.3,67.8,0
2026-03-07T08:38:20.030586,0.357,0.325,0.341,0.005,-22.6,6.3,67.8,0
2026-03-07T08:38:20.101562,0.355,0.334,0.345,0.007,-20.5,5.9,67.9,0
2026-03-07T08:38:20.189174,0.338,0.313,0.325,0.031,-17.4,6.8,67.8,0
2026-03-07T08:38:20.342234,0.346,0.314,0.330,0.415,-9.0,12.2,67.8,0
2026-03-07T08:38:20.430492,0.358,0.326,0.342,0.535,-7.2,15.0,67.7,0
2026-03-07T08:38:20.498187,0.370,0.334,0.352,0.534,-9.4,15.3,67.7,0
2026-03-07T08:38:20.587495,0.373,0.328,0.350,0.361,-11.1,10.2,67.6,0
2026-03-07T08:38:20.697961,0.369,0.339,0.354,0.003,-16.9,8.0,67.6,0
2026-03-07T08:38:20.798129,0.358,0.324,0.341,0.004,-16.7,7.1,67.5,0
2026-03-07T08:38:20.894834,0.331,0.287,0.309,0.005,-15.3,7.5,67.5,0
2026-03-07T08:38:21.006377,0.175,0.099,0.137,0.298,-5.1,11.5,67.6,0
